"Date","NHSE_Region_Code","NHSE_Region_Name","Org code","Org name","Grade Sort Order","Grade","Specialty Group","Specialty","Total FTE"
"2022-01-31","Y58","South West","RH5","Somerset NHS Foundation Trust","7","Foundation Doctor Year 2","Surgical group","Otolaryngology","2.00000"
"2022-01-31","Y58","South West","RH5","Somerset NHS Foundation Trust","7","Foundation Doctor Year 2","Surgical group","Trauma and orthopaedic surgery","8.60000"
"2022-01-31","Y58","South West","RH5","Somerset NHS Foundation Trust","7","Foundation Doctor Year 2","Surgical group","Vascular Surgery","1.00000"
"2022-01-31","Y58","South West","RH5","Somerset NHS Foundation Trust","8","Foundation Doctor Year 1","Anaesthetics","Intensive care medicine","1.00000"
"2022-01-31","Y58","South West","RH5","Somerset NHS Foundation Trust","8","Foundation Doctor Year 1","Emergency Medicine","Emergency Medicine","2.00000"
"2022-01-31","Y58","South West","RH5","Somerset NHS Foundation Trust","8","Foundation Doctor Year 1","General medicine group","Acute Internal Medicine","8.00000"
"2022-01-31","Y58","South West","RH5","Somerset NHS Foundation Trust","8","Foundation Doctor Year 1","General medicine group","Cardiology","1.00000"
"2022-01-31","Y58","South West","RH5","Somerset NHS Foundation Trust","8","Foundation Doctor Year 1","General medicine group","Endocrinology and diabetes mellitus","1.00000"
"2022-01-31","Y58","South West","RH5","Somerset NHS Foundation Trust","8","Foundation Doctor Year 1","General medicine group","Gastro-enterology","1.00000"
"2022-01-31","Y58","South West","RH5","Somerset NHS Foundation Trust","8","Foundation Doctor Year 1","General medicine group","Geriatric medicine","4.00000"
"2022-01-31","Y58","South West","RH5","Somerset NHS Foundation Trust","8","Foundation Doctor Year 1","General medicine group","Rehabilitation medicine","3.00000"
"2022-01-31","Y58","South West","RH5","Somerset NHS Foundation Trust","8","Foundation Doctor Year 1","General medicine group","Respiratory medicine","2.00000"
"2022-01-31","Y58","South West","RH5","Somerset NHS Foundation Trust","8","Foundation Doctor Year 1","Paediatric group","Paediatrics","1.00000"
"2022-01-31","Y58","South West","RH5","Somerset NHS Foundation Trust","8","Foundation Doctor Year 1","Psychiatry group","General psychiatry","2.63750"
"2022-01-31","Y58","South West","RH5","Somerset NHS Foundation Trust","8","Foundation Doctor Year 1","Surgical group","General surgery","7.00000"
"2022-01-31","Y58","South West","RH5","Somerset NHS Foundation Trust","8","Foundation Doctor Year 1","Surgical group","Urology","2.00000"
"2022-01-31","Y58","South West","RH5","Somerset NHS Foundation Trust","8","Foundation Doctor Year 1","Surgical group","Vascular Surgery","3.00000"
"2022-01-31","Y58","South West","RH5","Somerset NHS Foundation Trust","9","Hospital Practitioner / Clinical Assistant","Clinical oncology","Clinical oncology",".20000"
"2022-01-31","Y58","South West","RH5","Somerset NHS Foundation Trust","9","Hospital Practitioner / Clinical Assistant","General medicine group","General Med Practitioner","3.99500"
"2022-01-31","Y58","South West","RH5","Somerset NHS Foundation Trust","9","Hospital Practitioner / Clinical Assistant","General medicine group","General Practice (GP) 6 month Training",".20000"
"2022-01-31","Y58","South West","RH5","Somerset NHS Foundation Trust","10","Other and Local HCHS Doctor Grades","Dental group","Oral Surgery","2.40000"
"2022-01-31","Y58","South West","RH5","Somerset NHS Foundation Trust","10","Other and Local HCHS Doctor Grades","General medicine group","General (internal) medicine",".69333"
"2022-01-31","Y58","South West","RH5","Somerset NHS Foundation Trust","10","Other and Local HCHS Doctor Grades","PHM & CHS group","General Dental Practitioner","14.02987"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","1","Consultant","Anaesthetics","Anaesthetics","42.30100"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","1","Consultant","Anaesthetics","Intensive care medicine","8.00000"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","1","Consultant","Clinical oncology","Clinical oncology","14.46500"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","1","Consultant","Dental group","Oral and Maxillofacial Surgery","2.40000"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","1","Consultant","Dental group","Orthodontics","1.85200"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","1","Consultant","Emergency Medicine","Emergency Medicine","15.87200"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","1","Consultant","General medicine group","Cardiology","15.50900"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","1","Consultant","General medicine group","Clinical genetics","6.52700"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","1","Consultant","General medicine group","Dermatology","10.74200"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","1","Consultant","General medicine group","Endocrinology and diabetes mellitus","5.22500"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","1","Consultant","General medicine group","Gastro-enterology","14.50000"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","1","Consultant","General medicine group","General (internal) medicine","10.92500"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","1","Consultant","General medicine group","Geriatric medicine","17.73200"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","1","Consultant","General medicine group","Neurology","6.50000"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","1","Consultant","General medicine group","Occupational medicine","1.00000"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","1","Consultant","General medicine group","Renal medicine","11.03100"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","1","Consultant","General medicine group","Respiratory medicine","9.57500"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","1","Consultant","General medicine group","Rheumatology","5.57500"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","1","Consultant","Obstetrics & gynaecology","Obstetrics and Gynaecology","13.42900"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","1","Consultant","Paediatric group","Paediatrics","22.04000"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","1","Consultant","Pathology group","Haematology","6.00000"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","1","Consultant","Pathology group","Histopathology","14.40000"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","1","Consultant","Pathology group","Medical microbiology","4.32500"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","1","Consultant","Radiology group","Clinical radiology","20.07600"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","1","Consultant","Surgical group","General surgery","27.60000"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","1","Consultant","Surgical group","Ophthalmology","13.27500"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","1","Consultant","Surgical group","Otolaryngology","6.80000"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","1","Consultant","Surgical group","Plastic surgery","9.55600"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","1","Consultant","Surgical group","Trauma and orthopaedic surgery","26.46800"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","1","Consultant","Surgical group","Urology","9.45000"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","2","Associate Specialist","Anaesthetics","Anaesthetics","3.77273"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","2","Associate Specialist","Dental group","Oral Surgery","1.93300"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","2","Associate Specialist","General medicine group","Medical oncology",".92500"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","2","Associate Specialist","Obstetrics & gynaecology","Obstetrics and Gynaecology","1.85000"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","2","Associate Specialist","Paediatric group","Paediatrics",".80000"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","2","Associate Specialist","Pathology group","Haematology","1.00000"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","2","Associate Specialist","Surgical group","Otolaryngology","1.00000"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","2","Associate Specialist","Surgical group","Plastic surgery","3.00000"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","2","Associate Specialist","Surgical group","Trauma and orthopaedic surgery","1.00000"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","3","Specialty Doctor","Anaesthetics","Anaesthetics","2.87500"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","3","Specialty Doctor","Clinical oncology","Clinical oncology","1.00000"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","3","Specialty Doctor","Dental group","Oral Surgery","2.71300"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","3","Specialty Doctor","Dental group","Orthodontics",".20000"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","3","Specialty Doctor","Emergency Medicine","Emergency Medicine","6.70000"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","3","Specialty Doctor","General medicine group","Dermatology","1.57500"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","3","Specialty Doctor","General medicine group","Endocrinology and diabetes mellitus",".30000"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","3","Specialty Doctor","General medicine group","General (internal) medicine","4.17500"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","3","Specialty Doctor","General medicine group","Medical oncology","1.00000"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","3","Specialty Doctor","General medicine group","Neurology",".80000"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","3","Specialty Doctor","General medicine group","Occupational medicine",".60000"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","3","Specialty Doctor","General medicine group","Renal medicine","1.00000"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","3","Specialty Doctor","General medicine group","Rheumatology",".80000"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","3","Specialty Doctor","Paediatric group","Paediatrics","3.56800"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","3","Specialty Doctor","Pathology group","Haematology","2.40000"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","3","Specialty Doctor","Surgical group","General surgery","3.20000"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","3","Specialty Doctor","Surgical group","Ophthalmology","1.42500"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","3","Specialty Doctor","Surgical group","Plastic surgery","2.00000"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","3","Specialty Doctor","Surgical group","Trauma and orthopaedic surgery","1.00000"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","4","Staff Grade","General medicine group","Medical ophthalmology",".44444"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","5","Specialty Registrar","Anaesthetics","Anaesthetics","8.60625"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","5","Specialty Registrar","Anaesthetics","Intensive care medicine","6.68750"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","5","Specialty Registrar","Clinical oncology","Clinical oncology","2.00000"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","5","Specialty Registrar","Dental group","Oral and Maxillofacial Surgery","1.00000"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","5","Specialty Registrar","Dental group","Oral Surgery","1.00000"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","5","Specialty Registrar","Dental group","Orthodontics","2.00000"
"2022-01-31","Y58","South West","RH8","Royal Devon and Exeter NHS Foundation Trust","5","Specialty Registrar","Emergency Medicine","Emergency Medicine","11.93750"
